step,time_years,spot,log_return,realized_volatility,time_to_maturity,option_fair_value,option_bid,option_ask,option_mid,option_spread,option_delta,option_gamma,option_vega,option_theta,option_rho,option_inventory,stock_position,net_delta,hedge_error,option_cash,hedge_cash,cash,option_market_value,stock_market_value,gross_exposure,portfolio_value
503,0.02559015059015059,99.25493875867957,-0.0011281962624870674,0.21773199558085993,0.09345746845746845,2.4002314211092894,2.37,2.41,2.39,0.040000000000000036,0.48015066832762376,0.05968844296317238,12.090136248678807,-15.135304635894158,4.229613412429282,-2,96.03013366552477,1.4210854715202004e-14,1.4210854715202004e-14,7177.400000000027,-13584.894850325407,-6407.49485032538,-480.0462842218579,9531.465035959474,10011.511320181333,2643.923901412237
504,0.02564102564102564,99.02127953593079,-0.0023569072773670817,0.22079821001380473,0.09340659340659341,2.288904056685368,2.27,2.31,2.29,0.040000000000000036,0.46618002091148664,0.05970432228272197,12.029928745241115,-15.04446696685097,4.098012350752578,-2,96.03013366552477,2.794129483227451,2.794129483227451,7177.400000000027,-13584.894850325407,-6407.49485032538,-457.7808113370736,9509.026709566726,9966.8075209038,2643.751047904272
505,0.02569190069190069,98.56179099008587,-0.004651100653049738,0.2445981552562278,0.09335571835571835,2.080243812762177,2.06,2.1,2.08,0.040000000000000036,0.4387553682549367,0.059504535719377576,11.872190319870091,-14.81215464358317,3.842920098099301,5,-219.37768412746834,0.0,0.0,5735.260000000027,17500.71020565597,23235.970205655998,1040.1219063810886,-21622.257450860612,22662.3793572417,2653.8346611764755
506,0.025742775742775743,98.47784786673594,-0.0008520430601213441,0.24512756117113607,0.0933048433048433,2.042871776239245,2.02,2.06,2.04,0.040000000000000036,0.43373220160594406,0.05944966567996057,11.83459453832603,-14.765576736707791,3.794721225414823,9,-390.3589814453496,0.0,0.0,4927.180000000027,34337.73849747416,39264.91849747419,1838.5845986153206,-38441.71238818914,40280.29698680446,2661.7907079003708
507,0.025793650793650792,98.85266598848564,0.0037988911617852466,0.2505595381952611,0.09325396825396826,2.208863368404991,2.18,2.22,2.2,0.040000000000000036,0.4560408224485984,0.05970601382051296,11.969743729598955,-14.976643847561137,3.997982982778508,18,-820.8734804074771,0.0,0.0,2965.0000000000264,76893.11659127913,79858.11659127916,3975.9540631289838,-81145.53197752604,85121.48604065503,2688.5386768821045
508,0.025844525844525842,98.92022710589295,0.0006832192114735434,0.24787880504152762,0.0932030932030932,2.2390465790279848,2.2,2.24,2.22,0.040000000000000036,0.46005129663560135,0.05974511493548267,11.987417110180267,-15.01315617328363,4.032835598565937,13,-598.0666856262817,0.0,0.0,4084.9000000000265,54851.91584585018,58936.8158458502,2910.7605527363803,-59160.892366620465,62071.65291935684,2686.6840319661133
509,0.025895400895400895,98.83348535691151,-0.0008772705550178964,0.2463305496161858,0.09315221815221815,2.198603919995506,2.16,2.2,2.18,0.040000000000000036,0.45484462533531234,0.059730032728558057,11.95685207500125,-14.974508726671973,3.982748768955225,9,-409.3601628017811,0.0,0.0,4964.820000000027,36200.45995935319,41165.27995935322,1978.7435279959552,-40458.49165597274,42437.235183968696,2685.531831376429
510,0.025946275946275944,98.90571971561408,0.0007306023293582011,0.2465818699101482,0.0931013431013431,2.230851455821167,2.2,2.24,2.22,0.040000000000000036,0.4591357758389551,0.05977253131685912,11.976311695772376,-15.013716493058723,4.020144195579625,3,-137.7407327516865,2.842170943040401e-14,2.842170943040401e-14,6308.700000000027,9334.401505742797,15643.101505742823,669.2554367463501,-13623.34630696161,14292.60174370796,2689.010635527564
511,0.025997150997150997,98.66383207278726,-0.0024486340278301,0.25225508354641657,0.09305046805046804,2.12078232700604,2.1,2.14,2.12,0.040000000000000036,0.44466182913946056,0.0596712250684623,11.891103400720096,-14.892142775298046,3.8849740718334282,6,-266.79709748367634,0.0,0.0,5678.640000000027,22066.960343809333,27745.60034380936,1272.469396203624,-26323.224023636496,27595.69341984012,2694.8457163764906
512,0.026048026048026047,98.61788983936135,-0.00046575256755813736,0.25227174697247384,0.092999592999593,2.099660116478468,2.07,2.11,2.09,0.040000000000000036,0.4418921067890068,0.05965562777260779,11.870432973335198,-14.869934650571023,3.857512168338922,6,-266.79709748367634,-1.6618334102722088,-1.6618334102722088,5678.640000000027,22066.960343809333,27745.60034380936,1259.7960698870806,-26310.966769106544,27570.762838993625,2694.429644589898
513,0.026098901098901096,98.63336446945223,0.00015690272973753296,0.25219378253929403,0.09294871794871795,2.1057483278161726,2.08,2.12,2.1,0.040000000000000036,0.44278656279064105,0.05968219985092056,11.872949001979782,-14.882376627833029,3.863671868463412,6,-266.79709748367634,-1.1251598092917448,-1.1251598092917448,5678.640000000027,22066.960343809333,27745.60034380936,1263.4489966897036,-26315.095355499427,27578.54435218913,2693.9539849996363
514,0.02614977614977615,98.62011847158008,-0.00013430432451194487,0.25107240537667186,0.09289784289784289,2.0991315616145414,2.07,2.11,2.09,0.040000000000000036,0.441967068788787,0.059688596013003505,11.86453478515165,-14.87850701769485,3.8541190558793956,6,-266.79709748367634,-1.616856210404137,-1.616856210404137,5678.640000000027,22066.960343809333,27745.60034380936,1259.4789369687248,-26311.561361713862,27571.040298682587,2693.517919064223
515,0.0262006512006512,98.74265386414355,0.001241727675973976,0.25260364559456394,0.09284696784696785,2.152976009302108,2.13,2.17,2.15,0.040000000000000036,0.4492588734748686,0.059781504826732196,11.906026363327886,-14.949768398857108,3.9188882941117207,6,-266.79709748367634,2.7582266012448144,2.7582266012448144,5678.640000000027,22066.960343809333,27745.60034380936,1291.785605581265,-26344.253448788815,27636.03905437008,2693.1325006018124
516,0.026251526251526252,98.79614906376683,0.0005416171419293844,0.24990158315070027,0.09279609279609279,2.17633266339309,2.15,2.19,2.17,0.040000000000000036,0.4524313844969076,0.059824699661785344,11.921006692469852,-14.981541507923074,3.945888991303083,-1,45.243138449690775,1.4210854715202004e-14,1.4210854715202004e-14,7211.500000000026,-8762.954738039734,-1551.454738039708,-217.63326633930902,4469.847850388291,4687.481116727599,2700.7598460092736
517,0.0263024013024013,98.89989334505796,0.0010495333093174634,0.24792001642374428,0.09274521774521774,2.222826935153016,2.2,2.24,2.22,0.040000000000000036,0.458615534643661,0.0598825996828659,11.951061976849292,-15.037181083432152,4.000490820188113,3,-137.58466039309832,0.0,0.0,6331.420000000026,9317.790985533517,15649.210985533544,666.8480805459047,-13607.108238793444,14273.956319339348,2708.950827286004
518,0.02635327635327635,98.79320016968369,-0.001079382024288743,0.24910365954087385,0.0926943426943427,2.173474153852581,2.15,2.19,2.17,0.040000000000000036,0.4522023036143783,0.05985516430315641,11.91328809905002,-14.987471372555886,3.9396058316921816,3,-137.58466039309832,-1.9239693087848195,-1.9239693087848195,6331.420000000026,9317.790985533517,15649.210985533544,652.0422461557744,-13592.428894493312,14244.471140649086,2708.824337196005
519,0.026404151404151404,98.93256175348263,0.0014096454151504628,0.23305471300892244,0.09264346764346763,2.2363091199348517,2.21,2.25,2.23,0.040000000000000036,0.4605237359768715,0.05992493190765499,11.954283250440602,-15.060379337621164,4.013730415739422,3,-137.58466039309832,0.5724603999631483,0.5724603999631483,6331.420000000026,9317.790985533517,15649.210985533544,670.8927359804555,-13611.602910672134,14282.49564665259,2708.500810841864
520,0.026455026455026454,99.18584737414623,0.00255691290650991,0.24038498624294005,0.09259259259259259,2.354104023661975,2.33,2.37,2.35,0.040000000000000036,0.4756874507552189,0.05997110786840901,12.018227287686601,-15.174201195066518,4.150681376364988,1,-47.56874507552189,0.0,0.0,6805.3800000000265,389.03973235841113,7194.419732358438,235.4104023661975,-4718.146288840385,4953.556691206582,2711.6838458842503
521,0.026505901505901503,99.03504653529018,-0.0015215436170734026,0.23669718362522044,0.09254171754171754,2.282282979449171,2.2600000000000002,2.3000000000000003,2.2800000000000002,0.040000000000000036,0.4666214194149261,0.05997994279991681,11.97689117987365,-15.114960722538928,4.065319802662541,6,-279.97285164895567,0.0,0.0,5675.280000000026,23404.04043427549,29079.320434275513,1369.3697876695026,-27727.12439167222,29096.494179341724,2721.565830272797
522,0.026556776556776556,98.89727003209467,-0.0013921579642673103,0.23826683819442157,0.09249084249084248,2.217796890077679,2.19,2.23,2.21,0.040000000000000036,0.45833489126089005,0.05996205791045504,11.93346469719473,-15.054757723876387,3.9873054342712564,11,-504.16838038697904,0.0,0.0,4580.180000000026,45575.257563580744,50155.43756358077,2439.576579085447,-49860.87645677489,52300.45303586034,2734.137685891328
523,0.026607651607651606,99.10486541454621,0.0020969012081570484,0.24250869191226143,0.09243996743996744,2.313466759028209,2.2800000000000002,2.32,2.3,0.03999999999999959,0.47076666217468727,0.06001978639638391,11.988555615213382,-15.152755321252986,4.098954542447364,11,-504.16838038697904,13.67494800517693,13.67494800517693,4580.180000000026,45575.257563580744,50155.43756358077,2544.8134349310303,-49965.539484521294,52510.35291945232,2734.7115139905
524,0.02665852665852666,99.07519281117597,-0.0002994509524079126,0.24252984641881334,0.09238909238909238,2.2987539564658235,2.27,2.31,2.29,0.040000000000000036,0.4689638549559595,0.06003371582626754,11.977562867488551,-15.143965463384928,4.080265445507686,11,-504.16838038697904,11.691860064576417,11.691860064576417,4580.180000000026,45575.257563580744,50155.43756358077,2528.6293521124057,-49950.579496138256,52479.20884825066,2733.487419554913
525,0.026709401709401708,99.29376200197942,0.0022036641717397424,0.24818796033746693,0.09233821733821733,2.4019140838850817,2.37,2.41,2.39,0.040000000000000036,0.4820670427739792,0.06003929856725171,12.02496185138799,-15.234295822659725,4.198095750738557,11,-530.2737470513772,0.0,0.0,4580.180000000026,48167.22802312668,52747.4080231267,2642.10549227359,-52652.875235617284,55294.98072789088,2736.6382797830083
526,0.026760276760276758,99.22491393014282,-0.0006936181119846779,0.24721799750790668,0.09228734228734228,2.3680931592650865,2.34,2.38,2.36,0.040000000000000036,0.47791358010547574,0.06006608789671044,12.00703092177191,-15.212590428969806,4.157806930028661,4,-191.16543204219033,-2.842170943040401e-14,-2.842170943040401e-14,6246.040000000025,14517.552253675865,20763.59225367589,947.2372637060346,-18968.373540804903,19915.61080451094,2742.4559765770246
527,0.02681115181115181,99.45180707451189,0.0022840445711081675,0.25232022602733806,0.09223646723646722,2.477296198930624,2.45,2.49,2.47,0.040000000000000036,0.49152108822135615,0.060024046989704934,12.046918506976695,-15.295104151342532,4.280266858311139,-3,147.45632646640684,-2.842170943040401e-14,-2.842170943040401e-14,7988.900000000025,-19160.677372043014,-11171.777372042989,-743.1888596791872,14664.798131653335,15407.986991332522,2749.8318999311596
528,0.02686202686202686,99.47240864630164,0.00020712985383744944,0.25056717690180513,0.09218559218559218,2.4866564825386135,2.47,2.5100000000000002,2.49,0.040000000000000036,0.4927421626685312,0.06003179755553485,12.046817934495069,-15.305357530741588,4.2891737394584135,-3,147.45632646640684,-0.36632233415252813,-0.36632233415252813,7988.900000000025,-19160.677372043014,-11171.777372042989,-745.996944761584,14667.835963748885,15413.832908510469,2750.061646944312
529,0.026912901912901913,99.51280398891635,0.000406013518639371,0.24960765563535622,0.09213471713471713,2.505830574359287,2.49,2.5300000000000002,2.5100000000000002,0.040000000000000036,0.4951520274877315,0.0600294963584989,12.049488583725973,-15.321294381595603,4.308968988809244,-6,297.0912164926389,0.0,0.0,8747.840000000026,-34052.00938250055,-25304.169382500528,-1503.498344615572,29564.37999366069,31067.87833827626,2756.7122665445895
530,0.026963776963776963,99.7575219053541,0.0024561413081838554,0.2528275780957642,0.09208384208384207,2.6280165373297066,2.62,2.66,2.64,0.040000000000000036,0.5098135377783615,0.05988507441983172,12.073022506587973,-15.386586827114913,4.441177793634852,-10,509.81353777836154,0.0,0.0,9811.760000000026,-55273.72204050007,-45461.962040500046,-2628.016537329707,50857.73516257097,53485.75169990068,2767.756584741219
531,0.027014652014652012,99.70098716395242,-0.0005668822371068648,0.25280835787345124,0.09203296703296703,2.598507824667486,2.59,2.63,2.61,0.040000000000000036,0.5064150141328427,0.05994597975787453,12.064937700557678,-15.37813303760225,4.4076031908442275,-8,405.1320113062742,0.0,0.0,9293.720000000027,-44837.3923559799,-35543.67235597987,-2078.8062597339886,40392.06145895307,42470.867718687055,2769.582843239208
532,0.027065527065527065,99.5539376421134,-0.001475994118374316,0.25475766585917176,0.09198209198209198,2.52390766191224,2.5100000000000002,2.5500000000000003,2.5300000000000002,0.040000000000000036,0.4975785193683195,0.0600577836564901,12.045148239669267,-15.344851434172451,4.324261485298356,-8,405.1320113062742,7.069195811618613,7.069195811618613,9293.720000000027,-44837.3923559799,-35543.67235597987,-2019.126129529792,40332.4869904088,42351.61311993859,2769.6885048991317
533,0.027116402116402115,99.48396806277931,-0.0007030779586283087,0.254562397561279,0.09193121693121692,2.4884596033248343,2.48,2.52,2.5,0.040000000000000036,0.4933597566696684,0.0601094309092282,12.03190806936901,-15.32859918163634,4.283344449404684,-13,641.3676836705689,0.0,0.0,10553.620000000026,-68340.22952386283,-57786.609523862804,-3234.9974843222844,63805.80215878162,67040.7996431039,2784.195150596526
534,0.027167277167277164,99.55468659799038,0.0007106010468915227,0.25499686883939454,0.09188034188034187,2.5227185778073604,2.52,2.56,2.54,0.040000000000000036,0.49759527980296214,0.06009059224386702,12.038577882980453,-15.353001899387518,4.319774813870689,-18,895.6715036453318,0.0,0.0,11833.520000000026,-93658.63247897703,-81825.11247897701,-4540.893440053249,89168.29584016181,93709.18928021505,2802.2899211315525
535,0.027218152218152217,99.31046368502538,-0.0024561672610367855,0.2581066291770741,0.09182946682946683,2.402210345949996,2.4,2.44,2.42,0.040000000000000036,0.48288852682694405,0.060200708983077854,11.99489274092236,-15.279426531767141,4.183169518536316,-18,869.1993482884992,0.0,0.0,11833.520000000026,-91029.80190384912,-79196.2819038491,-4323.978622709993,86320.59031325273,90644.56893596273,2800.3297866936337
536,0.027269027269027267,99.40993474381325,0.0010011158178236431,0.2515433125792491,0.09177859177859177,2.449762397007305,2.45,2.49,2.47,0.040000000000000036,0.48885892482674176,0.06018905242365194,12.009948749181648,-15.317316392642077,4.235368296692379,-22,1075.489634618832,0.0,0.0,12829.440000000026,-111538.13117142518,-98708.69117142515,-5389.477273416071,106914.35439510565,112303.83166852171,2816.1859502644365
537,0.02731990231990232,99.32600558859404,-0.0008446299151371315,0.2519556315277746,0.09172771672771672,2.408166978559798,2.41,2.45,2.43,0.040000000000000036,0.48378826406843173,0.060230343407005234,11.991252405702308,-15.292817623491812,4.186873915451843,-22,1075.489634618832,11.155453668282235,11.155453668282235,12829.440000000026,-111538.13117142518,-98708.69117142515,-5297.967352831556,106824.08945862508,112122.05681145664,2817.430934368371
538,0.02737077737077737,99.50514626621403,0.0018019382216624157,0.24515097406015685,0.09167684167684167,2.495018215895122,2.5,2.54,2.52,0.040000000000000036,0.4945578908816461,0.060182692044803615,12.018354753158675,-15.354745776078724,4.282778732713416,-22,1075.489634618832,-12.537725320789377,-12.537725320789377,12829.440000000026,-111538.13117142518,-98708.69117142515,-5489.040074969269,107016.75340054397,112505.79347551323,2819.0221541495557
539,0.02742165242165242,99.13208197052575,-0.0037562418449061338,0.2542101761437532,0.09162596662596662,2.3139328776007986,2.32,2.36,2.34,0.040000000000000036,0.4720630671825986,0.06028333506130825,11.94172252050837,-15.226085642836168,4.07576688493477,-22,1038.538747801717,0.0,0.0,12829.440000000026,-107875.29598150434,-95045.85598150431,-5090.652330721757,102952.50827664697,108043.16060736873,2815.999964420902
